GEOID,exc_jobs,exc_hospitals,exc_groceries,exc_schools,composite_deficit,disadvantage_z,posterior_mean_jobs,composite_rank
06073007702,0.0,0.0,0.0,0.0,0.0,-0.0337711852129732,12861.143124508757,607
06073003101,0.0,0.0,0.0,0.0,0.0,0.0543414967071251,10736.264780141408,608
06073003001,0.0,0.0,0.0,0.0,0.0,0.1154296658938609,8885.525446010228,609
06073002905,0.0,0.0,0.0,0.0,0.0,1.2928127627983137,15305.6099370418,610
06073002904,0.0,0.0,0.0,0.0,0.0,1.7713114206142595,18657.42151321678,611
06073002903,0.0,0.0,0.0,0.0,0.0,0.3484184809388757,17081.005995979693,612
06073002902,0.0,0.0,0.0,0.0,0.0,0.7042304081272445,19709.878787505026,613
06073002804,0.0,0.0,0.0,0.0,0.0,0.5818017707714785,16234.335114392794,614
06073002803,0.0,0.0,0.0,0.0,0.0,1.099307834929611,15854.298029968564,615
06073000400,0.0,0.0,0.0,0.0,0.0,1.0206126943008222,51790.31778539999,616
06073000302,0.0,0.0,0.0,0.0,0.0,0.3641074775635821,84832.76594688452,617
06073000301,0.0,0.0,0.0,0.0,0.0,1.0067532395021954,46732.727973105444,618
06073000202,0.0,0.0,0.0,0.0,0.0,-0.1829616101648927,58406.71483906938,619
06073000201,0.0,0.0,0.0,0.0,0.0,0.6819436773037743,32603.042229183648,620
06073000100,0.0,0.0,0.0,0.0,0.0,-1.2178216588088977,48968.62038188872,621
06073006600,0.0,0.0,0.0,0.0,0.0,-0.1208087315955241,27287.315110653413,622
06073006500,0.0,0.0,0.0,0.0,0.0,2.721564051701073,33908.37095315144,623
06073006300,0.0,0.0,0.0,0.0,0.0,-0.5236682336308077,30831.22677083632,624
06073006100,0.0,0.0,0.0,0.0,0.0,0.0540439718719686,98471.23062920794,625
06073006000,0.0,0.0,0.0,0.0,0.0,0.8926099928568458,94237.88329591313,626
06073005900,0.0,0.0,0.0,0.0,0.0,1.672434636401963,95628.76448691043,627
06073005802,0.0,0.0,0.0,0.0,0.0,-0.3354503719648814,81975.01286504907,628
06073005801,0.0,0.0,0.0,0.0,0.0,1.6825504298244145,100234.05250565085,629
06073005700,0.0,0.0,0.0,0.0,0.0,2.4991042330673023,96801.24381356814,630
06073007502,0.0,0.0,0.0,0.0,0.0,0.4725288309113053,8561.79751365695,631
06073007501,0.0,0.0,0.0,0.0,0.0,0.6990417013639695,13931.018629159313,632
06073007402,0.0,0.0,0.0,0.0,0.0,-0.1337260203483475,15400.01509343111,633
06073007401,0.0,0.0,0.0,0.0,0.0,0.613711790684122,14752.945069923217,634
06073007304,0.0,0.0,0.0,0.0,0.0,0.5285604698866337,8004.506717569037,635
06073007303,0.0,0.0,0.0,0.0,0.0,-0.3744424651861355,10063.686186835275,636
06073007302,0.0,0.0,0.0,0.0,0.0,-0.9531894461851914,15052.837091295925,637
06073007200,0.0,0.0,0.0,0.0,0.0,-0.8531778148728968,8774.0585878522,638
06073007100,0.0,0.0,0.0,0.0,0.0,-0.3604424959005909,11083.061871497943,639
06073007002,0.0,0.0,0.0,0.0,0.0,-0.5789888182317723,17416.297795821483,640
06073006900,0.0,0.0,0.0,0.0,0.0,-0.4500738879748505,28515.86756819753,641
06073006802,0.0,0.0,0.0,0.0,0.0,1.131784117702301,27257.53603763487,642
06073006801,0.0,0.0,0.0,0.0,0.0,0.3206579308564866,28744.217899604024,643
06073008301,0.0,0.0,0.0,0.0,0.0,-1.2584240592448006,5852.5436421092445,644
06073019210,0.0,0.0,0.0,0.0,0.0,0.3630715577608301,6617.109929245568,645
06073019206,0.0,0.0,0.0,0.0,0.0,-0.0544659988350227,11770.882754290176,646
06073019205,0.0,0.0,0.0,0.0,0.0,0.4389224731493454,4309.723069984015,647
06073019702,0.0,0.0,0.0,0.0,0.0,-0.0531396415825916,7923.460317690176,648
06073020308,0.0,0.0,0.0,0.0,0.0,1.3428595693013794,12484.4434736121,649
06073019602,0.0,0.0,0.0,0.0,0.0,0.3390332183186925,6450.730745245782,650
06073019503,0.0,0.0,0.0,0.0,0.0,0.2525451119166993,35207.89263452528,651
06073019502,0.0,0.0,0.0,0.0,0.0,0.9306998699655596,19333.354563331042,652
06073019501,0.0,0.0,0.0,0.0,0.0,0.622499410121982,19036.14560991853,653
06073019406,0.0,0.0,0.0,0.0,0.0,0.3768873561563641,14252.641181995521,654
06073019405,0.0,0.0,0.0,0.0,0.0,0.1530387720382136,16522.18690895998,655
06073019404,0.0,0.0,0.0,0.0,0.0,0.6943509766699147,10641.764116190907,656
06073019403,0.0,0.0,0.0,0.0,0.0,-0.1357725764838096,7100.63240923599,657
06073019304,0.0,0.0,0.0,0.0,0.0,-0.2652883546875905,15382.815773997594,658
06073019303,0.0,0.0,0.0,0.0,0.0,-0.4176002406779028,3716.544623038783,659
06073020025,0.0,0.0,0.0,0.0,0.0,0.2604902762175709,37395.67021768005,660
06073020024,0.0,0.0,0.0,0.0,0.0,0.542331434181011,11315.60852666762,661
06073020023,0.0,0.0,0.0,0.0,0.0,-0.2840041423063438,47053.48983078939,662
06073020021,0.0,0.0,0.0,0.0,0.0,0.2469629219220614,25904.50313979643,663
06073020017,0.0,0.0,0.0,0.0,0.0,0.6025591519282395,18882.99424308562,664
06073019904,0.0,0.0,0.0,0.0,0.0,-0.0606395339693788,16546.414918676048,665
06073019902,0.0,0.0,0.0,0.0,0.0,0.0928930984687387,20625.52423349151,666
06073019811,0.0,0.0,0.0,0.0,0.0,-0.2581159713001336,40826.006985460794,667
06073019809,0.0,0.0,0.0,0.0,0.0,-0.4610048976767402,17516.006686616984,668
06073019805,0.0,0.0,0.0,0.0,0.0,0.4207069655303098,12068.739819791877,669
06073002801,0.0,0.0,0.0,0.0,0.0,0.6011096034002114,12692.499952002649,670
06073002712,0.0,0.0,0.0,0.0,0.0,1.5301455398757804,9523.152781464982,671
06073002711,0.0,0.0,0.0,0.0,0.0,0.0245623816477954,9044.737570992604,672
06073002710,0.0,0.0,0.0,0.0,0.0,1.0640414530123945,13614.997208738845,673
06073002709,0.0,0.0,0.0,0.0,0.0,2.1035774959967823,15289.560071481603,674
06073002708,0.0,0.0,0.0,0.0,0.0,1.9692672232359216,25608.209486851047,675
06073002707,0.0,0.0,0.0,0.0,0.0,2.0421601286478626,17795.793859691978,676
06073002705,0.0,0.0,0.0,0.0,0.0,0.8330772461396633,10993.550276217453,677
06073002703,0.0,0.0,0.0,0.0,0.0,0.2026298005791746,11699.08824777756,678
06073002702,0.0,0.0,0.0,0.0,0.0,0.5944726197281253,21293.654679351464,679
06073002602,0.0,0.0,0.0,0.0,0.0,1.0520506826945313,12600.373097261401,680
06073002601,0.0,0.0,0.0,0.0,0.0,1.1555700696199602,15150.648170070526,681
06073002402,0.0,0.0,0.0,0.0,0.0,1.4255924028780942,15606.295008890269,682
06073002401,0.0,0.0,0.0,0.0,0.0,0.9562252303650206,17770.146741547942,683
06073020041,0.0,0.0,0.0,0.0,0.0,0.0284117912043191,10440.418759241424,684
06073020036,0.0,0.0,0.0,0.0,0.0,0.7580978904472889,40592.68539766147,685
06073020035,0.0,0.0,0.0,0.0,0.0,-0.9079241540300405,5367.585037199216,686
06073020034,0.0,0.0,0.0,0.0,0.0,-1.485189577174418,12341.58757382294,687
06073021900,0.0,0.0,0.0,0.0,0.0,1.1300792654498106,15522.816422034959,688
06073020403,0.0,0.0,0.0,0.0,0.0,-0.1734409185511822,13069.501571316245,689
06073000800,0.0,0.0,0.0,0.0,0.0,0.2510726454946559,43172.85148639507,690
06073001400,0.0,0.0,0.0,0.0,0.0,0.5270302765618714,25775.547549700015,691
06073001302,0.0,0.0,0.0,0.0,0.0,0.3063716184635215,22900.476129031136,692
06073001301,0.0,0.0,0.0,0.0,0.0,0.1985270682986571,20174.47657238691,693
06073005602,0.0,0.0,0.0,0.0,0.0,0.3171944362750259,83610.77590504466,694
06073005601,0.0,0.0,0.0,0.0,0.0,4.320491586180137,79910.9358294126,695
06073005500,0.0,0.0,0.0,0.0,0.0,-0.5236682336308077,75664.56980591112,696
06073005403,0.0,0.0,0.0,0.0,0.0,0.1132181563931149,79040.72155827376,697
06073005402,0.0,0.0,0.0,0.0,0.0,0.5740679897650426,75626.39473414797,698
06073005401,0.0,0.0,0.0,0.0,0.0,0.3193726423034097,78852.0309087366,699
06073007701,0.0,0.0,0.0,0.0,0.0,-0.1173588606633176,12883.161499963575,700
06073020029,0.0,0.0,0.0,0.0,0.0,1.052070740969431,23599.916617196126,701
06073020028,0.0,0.0,0.0,0.0,0.0,1.0619939756989654,31132.65449333923,702
06073020026,0.0,0.0,0.0,0.0,0.0,-0.5059204007214118,19571.055505783075,703
06073001201,0.0,0.0,0.0,0.0,0.0,1.194874937736952,19574.320647940163,704
06073001202,0.0,0.0,0.0,0.0,0.0,0.5630022857282193,21586.2153989568,705
06073000600,0.0,0.0,0.0,0.0,0.0,0.4621890502314649,42649.52254868504,706
06073000500,0.0,0.0,0.0,0.0,0.0,0.3650241607303577,33096.91568623111,707
06073002302,0.0,0.0,0.0,0.0,0.0,2.0629166979451314,15856.600979100462,708
06073002301,0.0,0.0,0.0,0.0,0.0,0.6990785390108668,13088.235476218235,709
06073002202,0.0,0.0,0.0,0.0,0.0,2.097811781123848,17746.154394303456,710
06073002201,0.0,0.0,0.0,0.0,0.0,2.224813828631451,19879.78757428459,711
06073002100,0.0,0.0,0.0,0.0,0.0,0.5370924274009377,14799.788653057667,712
06073002002,0.0,0.0,0.0,0.0,0.0,-0.4968949673923244,10663.369032744358,713
06073002001,0.0,0.0,0.0,0.0,0.0,-0.8059619033389961,11867.123202480594,714
06073020707,0.0,0.0,0.0,0.0,0.0,0.6178580766360569,20405.942356092764,715
06073020601,0.0,0.0,0.0,0.0,0.0,0.671004108320032,23393.942753391904,716
06073020500,0.0,0.0,0.0,0.0,0.0,0.4759930570567758,40722.319787129905,717
06073021401,0.0,0.0,0.0,0.0,0.0,0.0193018302756929,34836.41562631585,718
06073000700,0.0,0.0,0.0,0.0,0.0,0.5413692609555584,46849.69711419423,719
06073001000,0.0,0.0,0.0,0.0,0.0,0.4656011478427325,36786.33566418617,720
