stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,intersection_code,reference_place,stop_name_short,stop_place
mts:11893,11893,Rosecrans St & Armada Pl,32.71785207,-117.23592581,,,0,,0,F-W/B,,Rosecrans&Armada,
mts:12648,12648,Rosecrans St & Bessemer St,32.71919390,-117.23413631,,,0,,0,F-E/B,,Rosecrans&Bessemer,
mts:12654,12654,Rosecrans St & Canon St,32.72163854,-117.23157218,,,0,,1,F-E/B,,Rosecrans&Canon,roscan
mts:96017,96017,Rosecrans St & Canon St,32.72133240,-117.23204999,,,0,,1,F-W/B,,Rosecrans&Canon,roscan
mts:11557,11557,Rosecrans St & Carleton St,32.72343208,-117.23034682,,,0,,1,N-W/B,,Rosecrans&Carleton,
mts:11916,11916,Rosecrans St & Curtis St,32.73862072,-117.21743263,,,0,,1,F-W/B,,Rosecrans&Curtis,
mts:99865,99865,Rosecrans St & Farragut Rd,32.73484105,-117.22028862,,,0,,1,F-E/B,,Rosecrans&Farragut,
mts:11560,11560,Rosecrans St & Garrison St,32.72581745,-117.22831508,,,0,,1,N-W/B,,Rosecrans&Garrison,
mts:12331,12331,Rosecrans St & Garrison St,32.72532999,-117.22843648,,,0,,0,N-E/B,,Rosecrans&Garrison,
mts:11568,11568,Rosecrans St & Goldsmith St,32.74146805,-117.21499547,,,0,,1,N-W/B,,Rosecrans&Goldsmith,
mts:99868,99868,Rosecrans St & Ibsen St,32.74231181,-117.21394449,,,0,,1,M-Street-E/B,,Rosecrans&Ibsen,
mts:12333,12333,Rosecrans St & Ingelow St,32.72660567,-117.22735159,,,0,,1,N-E/B,,Rosecrans&Ingelow,
mts:12315,12315,Rosecrans St & Kellogg St,32.70773797,-117.23895312,,,0,,0,M-Street-N/B,,Rosecrans&Kellogg,
mts:11892,11892,Rosecrans St & Kona Wy,32.71611918,-117.23643314,,,0,,2,M-Street-W/B,,Rosecrans&Kona,
mts:12321,12321,Rosecrans St & Kona Wy,32.71718418,-117.23592485,,,0,,2,M-Street-E/B,,Rosecrans&Kona,
mts:11575,11575,Rosecrans St & Kurtz St,32.75277870,-117.20362463,,,0,,1,N-W/B,,Rosecrans&Kurtz,
mts:12661,12661,Rosecrans St & Laning Rd,32.73253328,-117.22225661,,,0,,1,F-E/B,,Rosecrans&Laning,
mts:11545,11545,Rosecrans St & Lawrence St,32.70964540,-117.23861690,,,0,,1,N-S/B,,Rosecrans&Lawrence,
mts:12317,12317,Rosecrans St & Lawrence St,32.70941535,-117.23851354,,,0,,1,N-N/B,,Rosecrans&Lawrence,
mts:12350,12350,Rosecrans St & Loma Square,32.74854005,-117.20687349,,,0,,1,M-Street-E/B,,Rosecrans&Loma Square,roslom
mts:12665,12665,Rosecrans St & Lytton St,32.74409355,-117.21279966,,,0,,1,F-W/B,,Rosecrans&Lytton,
mts:13180,13180,Rosecrans St & Lytton St,32.74445596,-117.21214665,,,0,,1,F-E/B,,Rosecrans&Lytton,
mts:11546,11546,Rosecrans St & McCall St,32.71059553,-117.23838048,,,0,,0,N-S/B,,Rosecrans&McCall,
mts:12640,12640,Rosecrans St & McCall St,32.71053090,-117.23821395,,,0,,0,F-N/B,,Rosecrans&McCall,
mts:10802,10802,Rosecrans St & Midway Dr,32.75063385,-117.20553016,,,0,,1,M-Street-S/B,,Rosecrans&Midway,rosmid
mts:11173,11173,Rosecrans St & Midway Dr,32.74938963,-117.20648266,,,0,,1,F-W/B,,Rosecrans&Midway,rosmid
mts:11928,11928,Rosecrans St & N Evergreen St,32.74705914,-117.20963495,,,0,,1,F-W/B,,Rosecrans&N Evergreen,
mts:12669,12669,Rosecrans St & N Evergreen St,32.74723366,-117.20875220,,,0,,1,F-E/B,,Rosecrans&N Evergreen,
mts:11906,11906,Rosecrans St & Nimitz Bl,32.72893324,-117.22532230,,,0,,1,F-E/B,,Rosecrans&Nimitz,rosni1
mts:12335,12335,Rosecrans St & Nimitz Bl,32.72825808,-117.22624157,,,0,,2,F-W/B,,Rosecrans&Nimitz,rosnim
mts:12337,12337,Rosecrans St & Oliphant St,32.73063780,-117.22421930,,,0,,1,N-W/B,,Rosecrans&Oliphant,
mts:11890,11890,Rosecrans St & Owen St,32.71226477,-117.23792778,,,0,,0,F-S/B,,Rosecrans&Owen,
mts:12319,12319,Rosecrans St & Owen St,32.71227160,-117.23776205,,,0,,2,N-N/B,,Rosecrans&Owen,
mts:12338,12338,Rosecrans St & Poe St,32.73087264,-117.22371786,,,0,,1,M-Street-E/B,,Rosecrans&Poe,
mts:11891,11891,Rosecrans St & Qualtrough St,32.71407864,-117.23726211,,,0,,0,M-Street-W/B,,Rosecrans&Qualtrough,
mts:12643,12643,Rosecrans St & Qualtrough St,32.71422373,-117.23699064,,,0,,2,F-E/B,,Rosecrans&Qualtrough,
mts:99867,99867,Rosecrans St & Roosevelt Rd,32.73947008,-117.21637201,,,0,,1,F-E/B,,Rosecrans&Roosevelt,
mts:11910,11910,Rosecrans St & Russell St,32.73207939,-117.22300278,,,0,,1,F-W/B,,Rosecrans&Russell,
mts:12657,12657,Rosecrans St & Shelter Island Dr,32.72282000,-117.23058713,,,0,,1,F-E/B,,Rosecrans&Shelter Island,
mts:12675,12675,Rosecrans St & Sports Arena Bl,32.75099449,-117.20474371,,,0,,1,N-E/B,,Rosecrans&Sports Arena,rosmid
mts:11897,11897,Rosecrans St & Talbot St,32.72006176,-117.23318683,,,0,,2,F-W/B,,Rosecrans&Talbot,
mts:12340,12340,Rosecrans St & Udall St,32.73425168,-117.22113739,,,0,,1,N-W/B,,Rosecrans&Udall,
mts:99866,99866,Rosecrans St & Womble Rd,32.73697745,-117.21843898,,,0,,1,F-E/B,,Rosecrans&Womble,
mts:11564,11564,Rosecrans St & Zola St,32.73725665,-117.21858514,,,0,,1,N-W/B,,Rosecrans&Zola,
mts:10638,10638,Roswell St & 51st St,32.71170849,-117.08402828,,,0,,0,N-E/B,,Roswell&51st,
mts:11012,11012,Roswell St & 51st St,32.71177093,-117.08414265,,,0,,2,N-W/B,,Roswell&51st,
mts:11027,11027,Roswell St & 56th St,32.71596119,-117.07533249,,,0,,1,N-W/B,,Roswell&56th,
mts:10651,10651,Roswell St & Derby St,32.71499733,-117.07766432,,,0,,0,F-E/B,,Roswell&Derby,
mts:11023,11023,Roswell St & Hanover St,32.71477386,-117.07860831,,,0,,2,N-W/B,,Roswell&Hanover,
mts:11019,11019,Roswell St & Hilltop Dr,32.71406522,-117.08058160,,,0,,2,N-W/B,,Roswell&Hilltop,
mts:41049,41049,Roswell St & Hilltop Dr,32.71397208,-117.08053521,,,0,,0,F-E/B,,Roswell&Hilltop,
mts:10264,10264,Roswell St & Kelton Rd,32.71581815,-117.07535066,,,0,,0,N-E/B,,Roswell&Kelton,
mts:13149,13149,Ruffin Rd & 3939,32.81389188,-117.12109243,,,0,,2,M-Street-N/B,,Ruffin&3939,
mts:11705,11705,Ruffin Rd & Aero Dr,32.81077121,-117.11969132,,,0,,1,M-Street-S/B,,Ruffin&Aero,rufaer
mts:12846,12846,Ruffin Rd & Aero Dr,32.81081963,-117.11945094,,,0,,2,M-Street-N/B,,Ruffin&Aero,rufaer
mts:60750,60750,Ruffin Rd & Aero Dr,32.80941615,-117.12978372,,,0,,2,F-S/B,,Ruffin&Aero,stone
mts:99102,99102,Ruffin Rd & Balboa Av,32.82131587,-117.12726599,,,0,,1,N-N/B,,Ruffin&Balboa,rufbal
mts:99103,99103,Ruffin Rd & Balboa Av,32.82311650,-117.12760294,,,0,,1,N-S/B,,Ruffin&Balboa,rufbal
mts:12114,12114,Ruffin Rd & Calle Fortunada,32.81374771,-117.12127002,,,0,,1,F-S/B,,Ruffin&Calle Fortunada,
mts:99246,99246,Ruffin Rd & Lightwave Av,32.82840743,-117.12682231,,,0,,1,F-S/B,,Ruffin&Lightwave,
mts:60766,60766,Ruffin Rd & Mission Village Dr,32.80217391,-117.12861462,,,0,,1,F-N/B,,Ruffin&Mission Vlge,misruf
mts:11698,11698,Ruffin Rd & Ridgehaven Ct,32.81955481,-117.12677645,,,0,,1,N-S/B,,Ruffin&Ridgehaven,rufrid
mts:12485,12485,Ruffin Rd & Ridgehaven Ct,32.81983627,-117.12661976,,,0,,1,F-N/B,,Ruffin&Ridgehaven,rufrid
mts:99245,99245,Ruffin Rd & Ruffin Ct,32.82847312,-117.12647464,,,0,,1,N-N/B,,Ruffin&Ruffin,
mts:12107,12107,Ruffin Rd & Sky Park Ct,32.81658213,-117.12389226,,,0,,1,F-S/B,,Ruffin&Sky Park,rufsky
mts:12836,12836,Ruffin Rd & Sky Park Ct,32.81719616,-117.12412295,,,0,,1,F-N/B,,Ruffin&Sky Park,rufsky
mts:99247,99247,Ruffin Rd & Spectrum Center Bl,32.82515039,-117.12760368,,,0,,1,F-S/B,,Ruffin&SpeCtrum Ctr,
mts:99248,99248,Ruffin Rd & Spectrum Center Bl,32.82580512,-117.12713494,,,0,,0,F-N/B,,Ruffin&SpeCtrum Ctr,
mts:60747,60747,Ruffin Rd & Village Glen Dr,32.80502968,-117.12860406,,,0,,1,M-Street-N/B,,Ruffin&Vlge Glen,
mts:60751,60751,Ruffin Rd & Village Glen Dr,32.80524492,-117.12886982,,,0,,1,N-S/B,,Ruffin&Vlge Glen,
mts:98044,98044,S2 (San Felipe Rd) & S22 (Montezuma Valley Rd),33.21993402,-116.60488857,,,0,,2,F-W/B,,S2 (San Felipe)&S22 (Mntzma Vly),
mts:23013,23013,Sabre Springs & Penasquitos Transit Station,32.96438866,-117.09176980,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
mts:23015,23015,Sabre Springs & Penasquitos Transit Station,32.96429629,-117.09120813,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
mts:23017,23017,Sabre Springs & Penasquitos Transit Station,32.96425850,-117.09110669,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
mts:23018,23018,Sabre Springs & Penasquitos Transit Station,32.96429283,-117.09131243,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
mts:23020,23020,Sabre Springs & Penasquitos Transit Station,32.96439046,-117.09191001,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
mts:99548,99548,Sabre Springs Pkwy & Morning Creek Dr,32.95492681,-117.09521962,,,0,,1,F-N/B,,Sabre Sprgs&Morning Creek,
mts:40498,40498,Sabre Springs Pkwy & Savannah Creek Rd,32.94890769,-117.09641352,,,0,,0,N-S/B,,Sabre Sprgs&Savannah Creek,sabpow
mts:40764,40764,Sabre Springs Pkwy & Savannah Creek Rd,32.94910742,-117.09614488,,,0,,0,F-N/B,,Sabre Sprgs&Savannah Creek,sabpow
mts:99547,99547,Sabre Springs Pkwy & Wimberly Sq,32.95458657,-117.09594008,,,0,,1,F-S/B,,Sabre Sprgs&Wimberly Sq,
mts:88920,88920,Saipan St & Potomac St,32.68134593,-117.05583288,,,0,,0,F-N/B,,Saipan&Potomac,saipot
mts:89042,89042,San Diego Int'l Airport & Terminal 1,32.73095528,-117.19467396,,,0,,1,M-Special_Loc,,San Diego Int'l Airport&Trm 1,airt1
mts:89043,89043,San Diego Int'l Airport & Terminal 2,32.73121726,-117.20231853,,,0,,1,M-Special_Loc,,San Diego Int'l Airport&Trm 2,airt2
mts:10321,10321,San Vicente St & Cardiff St,32.71215697,-117.02496704,,,0,,2,M-Street-E/B,,San Vicente&Cardiff,
mts:11809,11809,San Vicente St & Cardiff St,32.71228911,-117.02493244,,,0,,2,F-W/B,,San Vicente&Cardiff,
mts:13468,13468,San Vicente St & Jacumba St,32.71145636,-117.02928802,,,0,,2,N-W/B,,San Vicente&Jacumba,
mts:10712,10712,San Vicente St & Meadowbrook Dr,32.70879821,-117.03497967,,,0,,0,F-E/B,,San Vicente&Mdwbrk,
mts:11069,11069,San Vicente St & Meadowbrook Dr,32.70870028,-117.03525188,,,0,,1,N-W/B,,San Vicente&Mdwbrk,
mts:13486,13486,San Vicente St & Norm St,32.71146072,-117.02859883,,,0,,2,F-E/B,,San Vicente&Norm,
mts:10719,10719,San Vicente St & Rytko St,32.71082301,-117.03164916,,,0,,2,F-E/B,,San Vicente&Rytko,
mts:11076,11076,San Vicente St & Rytko St,32.71089623,-117.03180586,,,0,,2,N-W/B,,San Vicente&Rytko,
mts:10715,10715,San Vicente St & San Vicente Ct,32.70959957,-117.03300697,,,0,,1,M-Street-E/B,,San Vicente&San Vicente,
mts:11071,11071,San Vicente St & San Vicente Ct,32.70963065,-117.03330633,,,0,,1,N-W/B,,San Vicente&San Vicente,
mts:10725,10725,San Vicente St & Sawtelle Av,32.71185602,-117.02649564,,,0,,2,F-E/B,,San Vicente&Sawtelle,
mts:11081,11081,San Vicente St & Sawtelle Av,32.71195674,-117.02664933,,,0,,2,N-W/B,,San Vicente&Sawtelle,
mts:60587,60587,San Ysidro Bl & 1010,32.56109302,-117.06448264,,,0,,2,M-Street-S/B,,San Ysidro&1010,
mts:60569,60569,San Ysidro Bl & 525-611,32.55675251,-117.05665376,,,0,,1,M-Street-W/B,,San Ysidro&525-611,
mts:60571,60571,San Ysidro Bl & Alverson Rd,32.55565649,-117.05193155,,,0,,2,F-W/B,,San Ysidro&Alverson,
mts:60592,60592,San Ysidro Bl & Alverson Rd,32.55547225,-117.05194611,,,0,,1,N-E/B,,San Ysidro&Alverson,
mts:60570,60570,San Ysidro Bl & Averil Rd,32.55619697,-117.05460737,,,0,,1,F-W/B,,San Ysidro&Averil,
mts:60591,60591,San Ysidro Bl & Averil Rd,32.55597008,-117.05399843,,,0,,1,F-E/B,,San Ysidro&Averil,
mts:60250,60250,San Ysidro Bl & Border Village Rd,32.54784403,-117.03421743,,,0,,1,N-S/B,,San Ysidro&Border Vlge,
mts:60368,60368,San Ysidro Bl & Border Village Rd,32.54747741,-117.03352299,,,0,,1,N-N/B,,San Ysidro&Border Vlge,
mts:60315,60315,San Ysidro Bl & Center St,32.55133170,-117.03939845,,,0,,1,F-S/B,,San Ysidro&Ctr,
mts:60367,60367,San Ysidro Bl & Center St,32.55161659,-117.03954703,,,0,,1,N-N/B,,San Ysidro&Ctr,
mts:60573,60573,San Ysidro Bl & Cottonwood Rd,32.55398265,-117.04812915,,,0,,1,F-W/B,,San Ysidro&Cottonwood,sancot
mts:60594,60594,San Ysidro Bl & Cottonwood Rd,32.55383312,-117.04829980,,,0,,1,N-E/B,,San Ysidro&Cottonwood,sancot
mts:60574,60574,San Ysidro Bl & Cypress Dr,32.55289316,-117.04575030,,,0,,1,F-N/B,,San Ysidro&Cypress,
mts:60567,60567,San Ysidro Bl & Dairy Mart Rd,32.56032491,-117.06343051,,,0,,1,F-W/B,,San Ysidro&Dairy Mart,sandai
mts:60588,60588,San Ysidro Bl & Dairy Mart Rd,32.55996555,-117.06332659,,,0,,1,N-E/B,,San Ysidro&Dairy Mart,sandai
mts:60441,60441,San Ysidro Bl & E Beyer Bl,32.54661472,-117.03174358,,,0,,1,F-N/B,,San Ysidro&E Beyer,
mts:60313,60313,San Ysidro Bl & E Park Av,32.55209566,-117.04411728,,,0,,1,N-S/B,,San Ysidro&E Park,
mts:60314,60314,San Ysidro Bl & I-805 (Ramp),32.55186559,-117.04143146,,,0,,1,F-S/B,,San Ysidro&I-805 (Ramp),
mts:60439,60439,San Ysidro Bl & I-805 (Ramp),32.55219280,-117.04226516,,,0,,1,F-N/B,,San Ysidro&I-805 (Ramp),
mts:60566,60566,San Ysidro Bl & Isla Del Carmen Wy,32.56171579,-117.06506933,,,0,,1,N-N/B,,San Ysidro&Isla Del Carmen,
mts:60572,60572,San Ysidro Bl & Smythe Av,32.55470310,-117.04976803,,,0,,1,F-W/B,,San Ysidro&Smythe,
mts:60593,60593,San Ysidro Bl & Smythe Av,32.55474102,-117.05027789,,,0,,1,N-E/B,,San Ysidro&Smythe,
mts:60568,60568,San Ysidro Bl & Sunset Ln,32.55845239,-117.05980111,,,0,,1,F-W/B,,San Ysidro&Sunset,
mts:60595,60595,San Ysidro Bl & Via De San Ysidro,32.55283446,-117.04590230,,,0,,1,N-S/B,,San Ysidro&Via De San Ysidro,
mts:60249,60249,San Ysidro Bl & Virginia Av,32.55009809,-117.03675240,,,0,,1,N-S/B,,San Ysidro&Virginia,
mts:60440,60440,San Ysidro Bl & Virginia Av,32.55000561,-117.03617071,,,0,,1,N-N/B,,San Ysidro&Virginia,
mts:60365,60365,San Ysidro Bl & W Park Av,32.55236898,-117.04435339,,,0,,1,N-N/B,,San Ysidro&W Park,
mts:75000,75000,San Ysidro Station,32.54456598,-117.02953904,,,0,sayS,0,M-TC-Train-N/B,,San Ysidro,sayS
mts:64001,64001,San Ysidro Transit Center,32.54475530,-117.02980646,,,0,sytro,1,M-TC-Bus,,San Ysidro TC,sytro
mts:99347,99347,San Ysidro Transit Center,32.54459878,-117.02969735,,,0,sytro,1,N-N/B,,San Ysidro TC,sytro
mts:12468,12468,Sandrock Rd & Murray Ridge Rd,32.80363038,-117.13939494,,,0,,1,N-N/B,,Sandrock&Murray Ridge,mursan
mts:60744,60744,Sandrock Rd & Murray Ridge Rd,32.80371584,-117.13974077,,,0,,1,F-S/B,,Sandrock&Murray Ridge,mursan
mts:75082,75082,Santa Fe Depot,32.71732492,-117.16986094,,,0,sfdS,0,,,Santa Fe,sfdS
mts:75083,75083,Santa Fe Depot,32.71732388,-117.16977900,,,0,sfdS,0,,,Santa Fe,sfdS
mts:99589,99589,Santa Fe Depot,32.71705839,-117.16929797,,,0,,0,F-S/B,,Santa Fe Depot,ampket
mts:88954,88954,Santa Venetia Station,32.62697743,-116.97582290,,,0,,0,M-Street-E/B,,Santa Venetia Sta,snvsta
mts:88955,88955,Santa Venetia Station,32.62694704,-116.97547643,,,0,,0,M-Street-W/B,,Santa Venetia Sta,snvsta
mts:91091,91091,Santee Town Center,32.84250209,-116.98063666,,,0,santtc,0,M-TC-Bus,,Santee Town Ctr,santtc
mts:91092,91092,Santee Town Center,32.84234735,-116.98077538,,,0,santtc,0,M-TC-Bus,,Santee Town Ctr,santtc
mts:96006,96006,Santee Town Center,32.84259478,-116.98076441,,,0,santtc,0,M-TC-Bus,,Santee Town Ctr,santtc
mts:75020,75020,Santee Town Center Station,32.84155808,-116.98113185,,,0,sanS,0,,,Santee Town Cntr,sanS
mts:60788,60788,Santo Rd & Aero Dr,32.81022886,-117.10526109,,,0,,1,F-N/B,,Santo&Aero,
mts:11721,11721,Santo Rd & Aero Rd,32.81046294,-117.10559209,,,0,,1,N-S/B,,Santo&Aero,
mts:12130,12130,Santo Rd & Orleck St,32.81927597,-117.10405153,,,0,,1,F-S/B,,Santo&Orleck,
mts:60791,60791,Santo Rd & Orleck St,32.81979283,-117.10379158,,,0,,1,F-N/B,,Santo&Orleck,sanorl
mts:12128,12128,Santo Rd & Shields St,32.81583980,-117.10547835,,,0,,1,F-S/B,,Santo&Shields,
mts:60790,60790,Santo Rd & Shields St,32.81635631,-117.10471520,,,0,,1,F-N/B,,Santo&Shields,
mts:12125,12125,Santo Rd & Snook St,32.81233432,-117.10603991,,,0,,1,F-S/B,,Santo&Snook,
mts:12855,12855,Santo Rd & Snook St,32.81296753,-117.10588658,,,0,,1,F-N/B,,Santo&Snook,
mts:12129,12129,Santo Rd & Tierrasanta Bl,32.82292885,-117.10419308,,,0,,1,F-S/B,,Santo&Trasnta,santie
mts:99405,99405,Sanyo Av & Carnoustie Rd,32.56585990,-116.94065549,,,0,,1,F-N/B,,Sanyo&Carnoustie,
mts:88967,88967,Sanyo Av & Otay Mesa Rd,32.56719483,-116.94089930,,,0,,0,F-S/B,,Sanyo&Otay Mesa,
mts:99443,99443,Satellite Bl & 15th St,32.56911427,-117.10127975,,,0,,1,F-E/B,,Satellite&15th,
mts:99442,99442,Satellite Bl & Cochabamba St,32.56929474,-117.09942488,,,0,,1,N-W/B,,Satellite&Cochabamba,
mts:60039,60039,Satellite Bl & Saturn Bl,32.56908991,-117.09323639,,,0,,1,N-E/B,,Satellite&Saturn,
mts:60187,60187,Satellite Bl & Saturn Bl,32.56927252,-117.09346209,,,0,,2,F-W/B,,Satellite&Saturn,
mts:60079,60079,Satellite Bl & Thermal Av,32.56908822,-117.09668667,,,0,,1,F-E/B,,Satellite&Thermal,
mts:60146,60146,Satellite Bl & Thermal Av,32.56928266,-117.09638992,,,0,,2,N-W/B,,Satellite&Thermal,
mts:60466,60466,Saturn Bl & Coronado Av,32.57613404,-117.09286870,,,0,,1,F-S/B,,Saturn&Crndo,satcor
mts:60349,60349,Saturn Bl & Grove Av,32.57318966,-117.09257766,,,0,,1,F-N/B,,Saturn&Grove,
mts:60290,60290,Saturn Bl & Halo St,32.57328879,-117.09295190,,,0,,1,N-S/B,,Saturn&Halo,
mts:60348,60348,Saturn Bl & Ilex Av,32.56993523,-117.09261152,,,0,,1,N-N/B,,Saturn&Ilex,
mts:13196,13196,Scranton Rd & 9605,32.89648402,-117.20273591,,,0,,1,N-N/B,,Scranton&9605,
mts:13229,13229,Scranton Rd & 9808,32.89809382,-117.20284457,,,0,,1,M-Street-S/B,,Scranton&9808,scrtec
mts:13230,13230,Scranton Rd & Mira Sorrento Pl,32.89553995,-117.20294396,,,0,,1,N-S/B,,Scranton&Mira Sorrento,scrmso
mts:13195,13195,Scranton Rd & Morehouse Dr,32.89429831,-117.20174791,,,0,,1,F-N/B,,Scranton&Morehouse,scrmor
mts:13197,13197,Scranton Rd & SD Tech Center (9805),32.89813650,-117.20265607,,,0,,1,M-Street-N/B,,Scranton&SD Tech Ctr (9805),scrtec
mts:13285,13285,Scripps Ranch Bl & Hibert St,32.91398144,-117.11011193,,,0,,0,N-S/B,,Scripps Ranch&Hibert,
mts:13292,13292,Scripps Ranch Bl & Hibert St,32.91375823,-117.10980018,,,0,,0,N-N/B,,Scripps Ranch&Hibert,
mts:13287,13287,Scripps Ranch Bl & Meanley Dr,32.90843130,-117.11024337,,,0,,0,N-S/B,,Scripps Ranch&Meanley,scrmea
mts:13290,13290,Scripps Ranch Bl & Meanley Dr,32.90875975,-117.11004457,,,0,,0,F-N/B,,Scripps Ranch&Meanley,scrmea
mts:13284,13284,Scripps Ranch Bl & Mira Mesa Bl,32.91639799,-117.11120765,,,0,,0,F-S/B,,Scripps Ranch&Mra Msa,
mts:13286,13286,Scripps Ranch Bl & Scripps Lake Dr,32.91112110,-117.10998946,,,0,,1,F-S/B,,Scripps Ranch&Scripps Lake,
mts:13291,13291,Scripps Ranch Bl & Scripps Lake Dr,32.91215910,-117.10972915,,,0,,0,F-N/B,,Scripps Ranch&Scripps Lake,
mts:13288,13288,Scripps Ranch Bl & Scripps Ranch Ct,32.90548395,-117.10919472,,,0,,0,N-S/B,,Scripps Ranch&Scripps Ranch,
mts:13289,13289,Scripps Ranch Bl & Scripps Ranch Ct,32.90558504,-117.10888617,,,0,,0,F-N/B,,Scripps Ranch&Scripps Ranch,
mts:75062,75062,SDSU Station,32.77327502,-117.07063815,,,0,sdsS,0,,,SDSU,sdsS
mts:75063,75063,SDSU Station,32.77316493,-117.07037198,,,0,sdsS,0,,,SDSU,sdsS
mts:99017,99017,SDSU Transit Center,32.77313910,-117.07065966,,,0,sdsutc,1,M-TC-Bus,,SDSU TC,sdsutc
mts:99094,99094,SDSU Transit Center,32.77312869,-117.07015855,,,0,sdsutc,1,M-TC-Bus,,SDSU TC,sdsutc
mts:99095,99095,SDSU Transit Center,32.77290675,-117.07005563,,,0,sdsutc,1,M-TC-Bus,,SDSU TC,sdsutc
mts:99096,99096,SDSU Transit Center,32.77304520,-117.07155345,,,0,sdsutc,1,M-TC-Bus,,SDSU TC,sdsutc
mts:60223,60223,Seacoast Dr & Dahlia Av,32.58328806,-117.13176649,,,0,,1,N-S/B,,Seacoast&Dahlia,seadah
mts:60502,60502,Seacoast Dr & Daisy Av,32.58185886,-117.13176519,,,0,,1,N-S/B,,Seacoast&Daisy,
mts:60222,60222,Seacoast Dr & Evergreen Av,32.57963521,-117.13178194,,,0,,1,N-S/B,,Seacoast&Evergreen,seaeve
mts:60392,60392,Seacoast Dr & Evergreen Av,32.57981236,-117.13160841,,,0,,1,F-N/B,,Seacoast&Evergreen,
mts:60329,60329,Seacoast Dr & Palm Av,32.58373452,-117.13159889,,,0,,1,N-N/B,,Seacoast&Palm,
mts:75094,75094,Seaport Village Station,32.71173999,-117.16845216,,,0,seaS,0,,,Seaport Village,seaS
mts:75095,75095,Seaport Village Station,32.71200095,-117.16862004,,,0,seaS,0,,,Seaport Village,seaS
mts:13059,13059,SeaWorld,32.76390304,-117.22945696,,,0,,1,M-Special_Loc,,SeaWorld,seawld
mts:99381,99381,Shelter Island Dr & Rosecrans St,32.72231136,-117.23060748,,,0,,1,F-S/B,,Shelter Island&Rosecrans,
mts:89035,89035,Sheridan Rd & Evening Primrose Trail,32.62034455,-116.46460746,,,0,,0,N-N/B,,Sheridan&Evening Primrose Trail,
mts:89036,89036,Sheridan Rd & Evening Primrose Trail,32.62041994,-116.46471969,,,0,,0,F-S/B,,Sheridan&Evening Primrose Trail,
mts:92266,92266,Siempre Viva Rd & Avenida Costa Brava,32.55345044,-116.95715441,,,0,,1,N-W/B,,Siempre Viva&Avda Costa Brava,
mts:88924,88924,Siempre Viva Rd & Britannia Bl,32.55352977,-116.97940714,,,0,,0,N-W/B,,Siempre Viva&Britannia,
mts:60523,60523,Siempre Viva Rd & Customhouse Plaza,32.55292202,-116.94570441,,,0,,1,N-E/B,,Siempre Viva&Customhouse Pza,
mts:60536,60536,Siempre Viva Rd & Customhouse Plaza,32.55322382,-116.94482409,,,0,,1,N-W/B,,Siempre Viva&Customhouse Pza,
mts:60522,60522,Siempre Viva Rd & Drucker Ln,32.55296555,-116.94869357,,,0,,1,F-E/B,,Siempre Viva&Drucker,siedr1
mts:60537,60537,Siempre Viva Rd & Drucker Ln,32.55331283,-116.94997492,,,0,,1,F-W/B,,Siempre Viva&Drucker,siedru
mts:99332,99332,Siempre Viva Rd & Melksee St,32.55310865,-116.95684663,,,0,,1,F-E/B,,Siempre Viva&Melksee,
mts:60524,60524,Siempre Viva Rd & Otay Center Dr,32.55359530,-116.94279551,,,0,,1,N-E/B,,Siempre Viva&Otay Ctr,
mts:60535,60535,Siempre Viva Rd & Otay Center Dr,32.55391491,-116.94265523,,,0,,1,F-W/B,,Siempre Viva&Otay Ctr,
mts:99996,99996,Siempre Viva Rd & Paseo De Las Americas,32.55697769,-116.93658777,,,0,,1,F-W/B,,Siempre Viva&Pso dl Amrcas,
mts:92265,92265,Siempre Viva Rd & Roll Dr,32.55627486,-116.93792586,,,0,,1,N-E/B,,Siempre Viva&Roll,
mts:99331,99331,Siempre Viva Rd & Sarnen St,32.55335641,-116.95293814,,,0,,1,N-W/B,,Siempre Viva&Sarnen,
mts:99333,99333,Siempre Viva Rd & Sarnen St,32.55305777,-116.95325379,,,0,,1,F-E/B,,Siempre Viva&Sarnen,
mts:11663,11663,Sigsbee St & Newton Av,32.70231296,-117.14911967,,,0,,0,N-S/B,,Sigsbee&Newton,
mts:12447,12447,Sigsbee St & Newton Av,32.70204026,-117.14920140,,,0,,1,N-W/B,,Sigsbee&Newton,
mts:60135,60135,Silver Strand Bl & 7th St,32.58453234,-117.11755973,,,0,,1,N-W/B,,Slvr Strnd&7th,
mts:60228,60228,Silver Strand Bl & 7th St,32.58439532,-117.11828233,,,0,,1,N-E/B,,Slvr Strnd&7th,
mts:60389,60389,Silver Strand Bl & Attu Av,32.64130513,-117.14447948,,,0,,1,F-N/B,,Slvr Strnd&Attu,
